"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Chain","Dataset","Ontology","Model","Cluster_plt"
"405","K25
(16)","GO:0070085","glycosylation",0.3125,"14/549",1.83774323178051e-05,0.00153757850392303,0.00143795347609493,"852845/856050/854499/852458/851464",5,"K25 (16)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",25
"406","K25
(16)","GO:1901135","carbohydrate derivative metabolic process",0.4375,"37/549",2.6211778003301e-05,0.00164478906970713,0.00153821749861477,"852845/856050/854499/853690/852458/851464/853798",7,"K25 (16)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",25
"407","K25
(16)","GO:1901566","organonitrogen compound biosynthetic process",0.4375,"48/549",0.000158270003737136,0.00794515418760422,0.0074303601754487,"852845/856050/854499/853690/852458/851464/853798",7,"K25 (16)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",25
"408","K34
(15)","GO:0007010","cytoskeleton organization",0.666666666666667,"68/549",8.26073779154419e-07,0.000140898528087303,0.000121992258915179,"852099/852787/851957/850639/853041/854555/856458/856577/855555/852249",10,"K34 (15)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",34
"409","K34
(15)","GO:0000278","mitotic cell cycle",0.866666666666667,"142/549",9.61764696841659e-07,0.000140898528087303,0.000121992258915179,"852099/853100/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/852249",13,"K34 (15)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",34
"410","K34
(15)","GO:1903047","mitotic cell cycle process",0.8,"135/549",7.44044070266239e-06,0.000630289298791227,0.000545714823095691,"852099/853100/852787/855636/854249/851957/850639/853041/854555/856458/856577/852249",12,"K34 (15)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",34
"411","K34
(15)","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.4,"23/549",1.06791713889571e-05,0.000630289298791227,0.000545714823095691,"852099/851957/853041/854555/856577/852249",6,"K34 (15)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",34
"412","K34
(15)","GO:0007049","cell cycle",0.933333333333333,"210/549",1.07557900817616e-05,0.000630289298791227,0.000545714823095691,"852099/853100/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/855555/852249",14,"K34 (15)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",34
"413","K36
(8)","GO:0006333","chromatin assembly or disassembly",1,"34/549",9.33723280336143e-11,1.56865511096472e-08,6.97835293724907e-09,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K36 (8)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",36
"414","K36
(8)","GO:0006325","chromatin organization",1,"58/549",9.85755763135522e-09,8.28034841033838e-07,3.68361364119063e-07,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K36 (8)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",36
"415","K36
(8)","GO:0034293","sexual sporulation",0.5,"11/549",5.9199558806725e-06,0.000248638146988245,0.000110609701980986,"855701/852295/855700/852294",4,"K36 (8)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",36
"416","K36
(8)","GO:0043935","sexual sporulation resulting in formation of a cellular spore",0.5,"11/549",5.9199558806725e-06,0.000248638146988245,0.000110609701980986,"855701/852295/855700/852294",4,"K36 (8)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",36
"417","K36
(8)","GO:0051276","chromosome organization",1,"137/549",1.28531883715739e-05,0.000423348250103479,0.000188331615020971,"855701/852284/851811/852295/851810/855700/852283/852294",8,"K36 (8)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",36
"418","K36
(8)","GO:0006281","DNA repair",0.625,"72/549",0.00138827357300958,0.010601361830255,0.00471614467386031,"851811/852295/851810/855700/852283",5,"K36 (8)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",36
"419","K36
(8)","GO:0006259","DNA metabolic process",0.625,"95/549",0.00510257784557124,0.0225587652119991,0.0100355409151124,"851811/852295/851810/855700/852283",5,"K36 (8)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",36
"420","K36
(8)","GO:0090304","nucleic acid metabolic process",0.75,"176/549",0.0153773406551199,0.0374404815950746,0.0166558533411673,"851811/852295/851810/855700/852283/852294",6,"K36 (8)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",36
"421","K52
(19)","GO:0042254","ribosome biogenesis",0.736842105263158,"22/549",1.58015220084099e-18,2.25961764720261e-16,1.92944900313216e-16,"854221/852569/853048/853784/851497/853956/856553/855408/850982/854021/851208/856228/851403/851656",14,"K52 (19)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",52
"422","K52
(19)","GO:0022613","ribonucleoprotein complex biogenesis",0.736842105263158,"23/549",4.00245377854702e-18,2.86175445166112e-16,2.44360335953397e-16,"854221/852569/853048/853784/851497/853956/856553/855408/850982/854021/851208/856228/851403/851656",14,"K52 (19)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",52
"423","K52
(19)","GO:0006364","rRNA processing",0.631578947368421,"17/549",2.11616676393381e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",12,"K52 (19)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",52
"424","K52
(19)","GO:0016072","rRNA metabolic process",0.631578947368421,"17/549",2.11616676393381e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",12,"K52 (19)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",52
"425","K52
(19)","GO:0034470","ncRNA processing",0.684210526315789,"22/549",2.14338974109356e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853996/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",13,"K52 (19)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",52
"426","K52
(19)","GO:0090304","nucleic acid metabolic process",0.736842105263158,"176/549",0.000186095329071846,0.00156539012101611,0.00133665994875134,"854221/853996/853048/853784/855571/853956/856553/855408/850982/854021/851208/856228/851403/851656",14,"K52 (19)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",52
"427","K57
(5)","GO:0042254","ribosome biogenesis",0.6,"22/549",0.000532556040481852,0.0393911190592988,0.0385714752110637,"851240/850551/855613",3,"K57 (5)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",57
"428","K57
(5)","GO:0022613","ribonucleoprotein complex biogenesis",0.6,"23/549",0.000610715024175175,0.0393911190592988,0.0385714752110637,"851240/850551/855613",3,"K57 (5)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",57
"429","K60
(13)","GO:0051049","regulation of transport",0.307692307692308,"11/549",5.74050860389927e-05,0.0136624104772803,0.010212062674305,"855418/853361/853406/854183",4,"K60 (13)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",60
"430","K60
(13)","GO:0032879","regulation of localization",0.307692307692308,"15/549",0.000225048287537798,0.026780746216998,0.0200174529441515,"855418/853361/853406/854183",4,"K60 (13)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",60
"431","K60
(13)","GO:0016192","vesicle-mediated transport",0.307692307692308,"22/549",0.00109743953647255,0.0337854888117471,0.0252531959716288,"853729/853361/853406/854183",4,"K60 (13)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",60
"432","K60
(13)","GO:0071702","organic substance transport",0.461538461538462,"59/549",0.00113448760824383,0.0337854888117471,0.0252531959716288,"851211/855418/851417/853361/853406/854183",6,"K60 (13)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",60
"433","K60
(13)","GO:0006897","endocytosis",0.230769230769231,"10/549",0.0011356466827478,0.0337854888117471,0.0252531959716288,"853729/853361/854183",3,"K60 (13)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",60
"434","K60
(13)","GO:0006810","transport",0.538461538461538,"86/549",0.00141941300553167,0.0361177138627757,0.0269964336258695,"853729/851211/855418/851417/853361/853406/854183",7,"K60 (13)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",60
"435","K60
(13)","GO:0051234","establishment of localization",0.538461538461538,"101/549",0.00384491734192359,0.0433829454700087,0.0324268809572378,"853729/851211/855418/851417/853361/853406/854183",7,"K60 (13)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",60
"436","K60
(13)","GO:0015031","protein transport",0.307692307692308,"32/549",0.00470958687572331,0.0433829454700087,0.0324268809572378,"855418/853361/853406/854183",4,"K60 (13)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",60
"437","K63
(7)","GO:0033260","nuclear DNA replication",0.571428571428571,"18/549",2.68779622633495e-05,0.0028221860376517,0.00224926105256451,"852673/852258/856680/853244",4,"K63 (7)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",63
"438","K63
(7)","GO:0044786","cell cycle DNA replication",0.571428571428571,"18/549",2.68779622633495e-05,0.0028221860376517,0.00224926105256451,"852673/852258/856680/853244",4,"K63 (7)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",63
"439","K63
(7)","GO:0006270","DNA replication initiation",0.571428571428571,"21/549",5.18645511173404e-05,0.00363051857821383,0.00289349600970425,"852673/852258/856680/853244",4,"K63 (7)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",63
"440","K63
(7)","GO:0065004","protein-DNA complex assembly",0.571428571428571,"24/549",9.08413676444433e-05,0.00381533744106662,0.00304079525378242,"852673/852258/856680/853244",4,"K63 (7)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",63
"441","K63
(7)","GO:0071824","protein-DNA complex subunit organization",0.571428571428571,"24/549",9.08413676444433e-05,0.00381533744106662,0.00304079525378242,"852673/852258/856680/853244",4,"K63 (7)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",63
"442","K63
(7)","GO:0006261","DNA-dependent DNA replication",0.571428571428571,"47/549",0.00137159175237716,0.0230327672838576,0.0183569423465331,"852673/852258/856680/853244",4,"K63 (7)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",63
"443","K63
(7)","GO:0006260","DNA replication",0.571428571428571,"51/549",0.00188594785835506,0.0264032700169708,0.0210432076826986,"852673/852258/856680/853244",4,"K63 (7)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",63
"444","K63
(7)","GO:0006259","DNA metabolic process",0.714285714285714,"95/549",0.00221723934326063,0.0291012663802958,0.0231934904985816,"852673/852258/851772/856680/853244",5,"K63 (7)","Consensus clustering",101,100,NA,"Timecourse","BP","CC(101,100)",63
"445","K12
(6)","GO:0032787","monocarboxylic acid metabolic process",0.833333333333333,"14/549",2.90293974805403e-08,4.61567419940591e-06,4.21690194980481e-06,"854556/855447/854706/850317/850614",5,"K12 (6)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",12
"446","K12
(6)","GO:0019752","carboxylic acid metabolic process",0.833333333333333,"19/549",1.67298831253942e-07,8.85295759613262e-06,8.08810425863159e-06,"854556/855447/854706/850317/850614",5,"K12 (6)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",12
"447","K12
(6)","GO:0006082","organic acid metabolic process",0.833333333333333,"20/549",2.22715914368116e-07,8.85295759613262e-06,8.08810425863159e-06,"854556/855447/854706/850317/850614",5,"K12 (6)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",12
"448","K12
(6)","GO:0043436","oxoacid metabolic process",0.833333333333333,"20/549",2.22715914368116e-07,8.85295759613262e-06,8.08810425863159e-06,"854556/855447/854706/850317/850614",5,"K12 (6)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",12
"449","K12
(6)","GO:0006091","generation of precursor metabolites and energy",0.666666666666667,"12/549",1.93690889920426e-06,6.15937029946953e-05,5.62723006505657e-05,"854556/856314/850317/850614",4,"K12 (6)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",12
"450","K14
(3)","GO:0031505","fungal-type cell wall organization",1,"29/549",0.000133223108893594,0.000768931408474522,0.00040470074130238,"853693/852141/856893",3,"K14 (3)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",14
"451","K14
(3)","GO:0071852","fungal-type cell wall organization or biogenesis",1,"32/549",0.00018083925016755,0.000768931408474522,0.00040470074130238,"853693/852141/856893",3,"K14 (3)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",14
"452","K14
(3)","GO:0045229","external encapsulating structure organization",1,"38/549",0.000307572563389809,0.000768931408474522,0.00040470074130238,"853693/852141/856893",3,"K14 (3)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",14
"453","K14
(3)","GO:0071555","cell wall organization",1,"38/549",0.000307572563389809,0.000768931408474522,0.00040470074130238,"853693/852141/856893",3,"K14 (3)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",14
"454","K14
(3)","GO:0071554","cell wall organization or biogenesis",1,"42/549",0.000418555361274893,0.000837110722549787,0.000440584590815677,"853693/852141/856893",3,"K14 (3)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",14
"455","K18
(17)","GO:0016192","vesicle-mediated transport",0.411764705882353,"22/549",9.03125508714241e-07,0.000125534445711279,9.88684767434537e-05,"852129/851949/855458/854170/851055/851226/852675",7,"K18 (17)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",18
"456","K18
(17)","GO:0006810","transport",0.647058823529412,"86/549",4.3041302571925e-06,0.000299137052874879,0.000235594498288432,"851539/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",11,"K18 (17)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",18
"457","K18
(17)","GO:0051234","establishment of localization",0.647058823529412,"101/549",2.34023064989363e-05,0.00108430686778405,0.000853978903820833,"851539/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",11,"K18 (17)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",18
"458","K18
(17)","GO:0051179","localization",0.705882352941177,"138/549",8.01787999000013e-05,0.00278621329652504,0.00219436715515793,"851539/852751/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",12,"K18 (17)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",18
"459","K18
(17)","GO:0015031","protein transport",0.352941176470588,"32/549",0.000190855575137395,0.00454899172635574,0.00358269700523284,"851539/852129/855458/851462/851226/852675",6,"K18 (17)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",18
"460","K18
(17)","GO:0071705","nitrogen compound transport",0.411764705882353,"47/549",0.000218275835293846,0.00454899172635574,0.00358269700523284,"851539/852129/855669/855458/851462/851226/852675",7,"K18 (17)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",18
"461","K18
(17)","GO:0071702","organic substance transport",0.411764705882353,"59/549",0.00096156152023683,0.0121506410284472,0.00956960747412731,"851539/852129/855669/855458/851462/851226/852675",7,"K18 (17)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",18
"462","K18
(17)","GO:0051049","regulation of transport",0.176470588235294,"11/549",0.00350193257812817,0.0304230392724885,0.0239605913240348,"855669/854170/851055",3,"K18 (17)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",18
"463","K21
(21)","GO:0006260","DNA replication",0.619047619047619,"51/549",9.78654096738537e-10,3.16105273246548e-07,2.26635685560503e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/853747",13,"K21 (21)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",21
"464","K21
(21)","GO:0006261","DNA-dependent DNA replication",0.571428571428571,"47/549",6.31712869889549e-09,1.02021628487162e-06,7.3145700724053e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950",12,"K21 (21)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",21
"465","K21
(21)","GO:0006281","DNA repair",0.619047619047619,"72/549",1.05944336164391e-07,1.14066735270328e-05,8.17815928286527e-06,"853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747",13,"K21 (21)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",21
"466","K21
(21)","GO:0090304","nucleic acid metabolic process",0.857142857142857,"176/549",3.39345542020828e-07,2.40211432584514e-05,1.7222263375784e-05,"853821/855217/855642/852245/855448/856305/851267/851391/853371/851671/853327/851266/850297/850793/855621/854143/855950/853747",18,"K21 (21)","Consensus clustering",101,500,NA,"Timecourse","BP","CC(101,500)",21
